user_id,total_votes,unique_days,first_vote,last_vote,active_days,cohort_day,retention_day8,ret_group,ret_group_over,ret_group_under,gender,group_id,school_id,grade
886270,205,8,2023-05-05,2023-05-15,10,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,12147.0,352.0,1.0
886274,201,7,2023-05-05,2023-05-16,11,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,11243.0,352.0,2.0
886288,117,10,2023-05-05,2023-05-19,14,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,9568.0,4516.0,1.0
886311,193,5,2023-05-05,2023-05-14,9,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,9568.0,4516.0,1.0
886329,627,17,2023-05-05,2023-05-22,17,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,1212.0,369.0,3.0
886338,112,7,2023-05-05,2023-05-15,10,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,8780.0,352.0,1.0
886343,252,11,2023-05-05,2023-05-22,17,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,2414.0,352.0,1.0
886350,484,18,2023-05-05,2023-05-25,20,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,8338.0,4516.0,1.0
886357,70,6,2023-05-05,2023-05-11,6,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,11243.0,352.0,2.0
886430,196,9,2023-05-05,2023-05-25,20,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,11123.0,369.0,3.0
886433,135,6,2023-05-05,2023-05-10,5,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,10276.0,4516.0,2.0
886445,94,4,2023-05-05,2023-05-08,3,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,10276.0,4516.0,2.0
886475,308,12,2023-05-05,2023-05-20,15,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,9350.0,4516.0,1.0
886486,96,3,2023-05-05,2023-05-07,2,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,7882.0,369.0,3.0
886502,94,10,2023-05-05,2023-05-20,15,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,8338.0,4516.0,1.0
886518,318,11,2023-05-05,2023-05-24,19,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,11720.0,352.0,1.0
886524,257,6,2023-05-05,2023-05-12,7,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,2417.0,352.0,2.0
886532,25,2,2023-05-05,2023-05-09,4,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,8323.0,4516.0,1.0
886539,71,6,2023-05-05,2023-05-10,5,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,6513.0,369.0,1.0
886552,49,5,2023-05-05,2023-05-16,11,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,9893.0,352.0,2.0
886563,161,7,2023-05-05,2023-05-11,6,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,10115.0,369.0,3.0
886576,267,8,2023-05-05,2023-05-15,10,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,11123.0,369.0,3.0
886603,548,16,2023-05-05,2023-05-20,15,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,9393.0,4516.0,2.0
886646,66,4,2023-05-05,2023-05-08,3,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,6875.0,352.0,1.0
886656,30,2,2023-05-05,2023-05-06,1,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,8780.0,352.0,1.0
886670,162,15,2023-05-05,2023-05-21,16,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,9350.0,4516.0,1.0
886673,116,5,2023-05-05,2023-05-09,4,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,1073.0,352.0,2.0
886681,195,8,2023-05-05,2023-05-18,13,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,10312.0,4516.0,2.0
886684,86,3,2023-05-05,2023-05-07,2,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,10444.0,352.0,2.0
886689,104,3,2023-05-05,2023-05-07,2,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,11928.0,352.0,2.0
886692,225,13,2023-05-05,2023-05-19,14,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,12003.0,352.0,2.0
886696,51,4,2023-05-05,2023-05-10,5,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,2414.0,352.0,1.0
886697,271,10,2023-05-05,2023-05-24,19,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,7882.0,369.0,3.0
886705,160,12,2023-05-05,2023-05-19,14,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,12343.0,352.0,1.0
886707,62,10,2023-05-06,2023-05-22,16,2023-05-06,0.32786885245901637,50 미만,,50 미만,M,12810.0,352.0,3.0
886715,170,8,2023-05-05,2023-05-23,18,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,10955.0,352.0,2.0
886722,26,6,2023-05-05,2023-05-12,7,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,12209.0,352.0,2.0
886725,45,10,2023-05-05,2023-05-21,16,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,10614.0,352.0,1.0
886726,487,14,2023-05-05,2023-05-23,18,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,9349.0,4516.0,2.0
886731,24,3,2023-05-05,2023-05-10,5,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,2697.0,352.0,1.0
886747,42,2,2023-05-05,2023-05-06,1,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,7882.0,369.0,3.0
886751,13,2,2023-05-05,2023-05-06,1,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,9395.0,4516.0,2.0
886772,322,16,2023-05-05,2023-05-25,20,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,9399.0,4516.0,1.0
886783,149,7,2023-05-05,2023-05-13,8,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,11837.0,352.0,1.0
886787,324,11,2023-05-05,2023-05-18,13,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,6875.0,352.0,1.0
886789,81,5,2023-05-06,2023-05-10,4,2023-05-06,0.32786885245901637,50 미만,,50 미만,F,12810.0,352.0,3.0
886790,151,4,2023-05-05,2023-05-08,3,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,2419.0,352.0,2.0
886801,14,7,2023-05-06,2023-05-15,9,2023-05-06,0.32786885245901637,50 미만,,50 미만,F,8338.0,4516.0,1.0
886852,216,10,2023-05-05,2023-05-21,16,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,12412.0,352.0,3.0
886853,228,6,2023-05-05,2023-05-10,5,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,9893.0,352.0,2.0
886855,526,18,2023-05-05,2023-05-25,20,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,12337.0,352.0,3.0
886888,292,15,2023-05-05,2023-05-23,18,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,12003.0,352.0,2.0
886913,315,8,2023-05-05,2023-05-16,11,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,9503.0,4516.0,2.0
886935,622,21,2023-05-05,2023-05-25,20,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,8545.0,4516.0,1.0
886942,123,7,2023-05-05,2023-05-18,13,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,915.0,369.0,1.0
886945,293,9,2023-05-05,2023-05-13,8,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,11837.0,352.0,1.0
886948,68,5,2023-05-05,2023-05-11,6,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,10259.0,4516.0,1.0
886972,59,3,2023-05-05,2023-05-07,2,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,11837.0,352.0,1.0
886973,267,7,2023-05-05,2023-05-12,7,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,10601.0,369.0,3.0
886979,120,11,2023-05-05,2023-05-22,17,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,12871.0,352.0,3.0
886993,48,3,2023-05-05,2023-05-07,2,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,12032.0,352.0,2.0
886994,119,3,2023-05-05,2023-05-07,2,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,10782.0,369.0,3.0
886995,86,6,2023-05-05,2023-05-12,7,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,9418.0,4516.0,1.0
887002,232,11,2023-05-05,2023-05-16,11,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,9893.0,352.0,2.0
887027,186,6,2023-05-05,2023-05-16,11,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,9893.0,352.0,2.0
887050,29,1,2023-05-05,2023-05-05,0,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,1073.0,352.0,2.0
887055,221,8,2023-05-05,2023-05-14,9,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,12871.0,352.0,3.0
887060,134,9,2023-05-05,2023-05-22,17,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,9893.0,352.0,2.0
887103,302,10,2023-05-05,2023-05-14,9,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,11123.0,369.0,3.0
887124,55,8,2023-05-05,2023-05-18,13,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,9395.0,4516.0,2.0
887142,498,12,2023-05-05,2023-05-17,12,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,12343.0,352.0,1.0
887164,134,9,2023-05-05,2023-05-14,9,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,12343.0,352.0,1.0
887222,100,8,2023-05-05,2023-05-21,16,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,2419.0,352.0,2.0
887254,625,16,2023-05-05,2023-05-24,19,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,10259.0,4516.0,1.0
887269,161,6,2023-05-05,2023-05-11,6,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,10614.0,352.0,1.0
887299,178,6,2023-05-05,2023-05-10,5,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,12015.0,352.0,2.0
887315,111,4,2023-05-05,2023-05-08,3,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,12022.0,352.0,1.0
887321,164,5,2023-05-05,2023-05-09,4,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,10018.0,4516.0,2.0
887358,109,6,2023-05-05,2023-05-20,15,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,9439.0,4516.0,2.0
887375,63,5,2023-05-05,2023-05-09,4,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,915.0,369.0,1.0
887386,129,7,2023-05-05,2023-05-18,13,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,9503.0,4516.0,2.0
887387,1084,18,2023-05-05,2023-05-25,20,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,8780.0,352.0,1.0
887406,337,6,2023-05-05,2023-05-14,9,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,10276.0,4516.0,2.0
887420,91,3,2023-05-05,2023-05-07,2,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,11123.0,369.0,3.0
887519,396,6,2023-05-05,2023-05-11,6,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,1073.0,352.0,2.0
887530,203,10,2023-05-05,2023-05-23,18,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,12412.0,352.0,3.0
887539,191,10,2023-05-05,2023-05-19,14,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,9399.0,4516.0,1.0
887600,37,2,2023-05-05,2023-05-06,1,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,12209.0,352.0,2.0
887612,7,1,2023-05-05,2023-05-05,0,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,13038.0,352.0,3.0
887621,99,7,2023-05-06,2023-05-15,9,2023-05-06,0.32786885245901637,50 미만,,50 미만,M,12003.0,352.0,2.0
887638,128,4,2023-05-05,2023-05-12,7,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,9393.0,4516.0,2.0
887645,15,3,2023-05-05,2023-05-18,13,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,9403.0,4516.0,1.0
887673,231,13,2023-05-05,2023-05-23,18,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,11720.0,352.0,1.0
887714,681,19,2023-05-05,2023-05-24,19,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,9593.0,4516.0,1.0
887729,223,12,2023-05-05,2023-05-24,19,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,9393.0,4516.0,2.0
887736,318,9,2023-05-05,2023-05-21,16,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,7007.0,4516.0,1.0
887740,318,12,2023-05-05,2023-05-21,16,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,321.0,369.0,2.0
887754,463,12,2023-05-05,2023-05-20,15,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,10018.0,4516.0,2.0
887765,47,7,2023-05-05,2023-05-17,12,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,5691.0,271.0,1.0
